"id_student","code_module","code_presentation","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","module_presentation_length","date_registration","Exam_score","TMA_score","CMA_score","click_before_course","click_Q1","click_Q2","click_Q3","click_Q4","homepage","quiz","page","oucontent ","subpage","resource","oucollaborate","url","glossary","externalquiz","ouwiki","questionnaire","dataplus","final_result"
584386,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-114,28,72.25,49.25,73,790,367,391,444,325,825,1,575,184,50,33,11,0,0,0,0,0,"Fail"
584414,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,30,"N",269,-92,0,0,0,1,10,0,0,0,3,0,0,4,0,3,0,1,0,0,0,0,0,"Withdrawn"
584443,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,150,"Y",269,-85,0,98,98.5,0,406,535,0,0,128,519,0,86,91,41,3,9,0,0,0,0,0,"Withdrawn"
584553,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-1,0,92,75.5,0,236,85,0,0,67,80,0,93,15,19,0,6,0,0,0,0,0,"Withdrawn"
584711,"STEM","2014J","M","HE Qualification","Low(0-30%)","35-55",0,60,"N",269,-147,0,66,56,28,142,0,0,0,36,43,0,66,17,7,0,1,0,0,0,0,0,"Withdrawn"
584926,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-5,56,48.75,78.5,3,30,119,142,629,98,606,1,2,101,65,6,2,0,0,0,0,0,"Pass"
585098,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-25,72,77.75,79.75,1,598,41,304,117,202,564,1,9,98,39,0,10,0,0,0,0,0,"Pass"
585134,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-41,62,87.75,90.75,28,225,132,195,301,101,518,0,55,36,8,4,4,0,0,0,0,0,"Pass"
585154,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-38,72,87.75,88,0,879,308,434,654,131,1801,1,157,131,46,0,7,0,0,0,0,0,"Pass"
585222,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-109,0,36,67,13,57,1,0,0,16,24,0,0,11,9,0,4,0,0,0,0,0,"Fail"
585359,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-45,58,50.25,67.6666666666667,31,185,148,295,126,140,372,0,11,78,84,4,5,0,0,0,0,0,"Pass"
585422,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-92,0,100,89,62,554,307,0,0,135,274,0,124,121,37,0,7,0,0,0,0,0,"Withdrawn"
585526,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,150,"N",269,-28,58,72.6666666666667,0,9,333,148,99,107,221,0,0,153,26,11,24,5,0,8,0,0,0,"Withdrawn"
585643,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",269,-44,0,66.25,0,151,224,108,438,43,162,199,0,362,9,10,1,5,0,0,102,0,0,"Withdrawn"
585662,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,-24,0,90,89,45,892,101,727,122,270,409,0,762,25,25,0,22,0,0,294,0,0,"Withdrawn"
585812,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",269,-23,36,52.5,71.25,10,336,287,310,202,234,445,5,152,203,99,1,5,0,0,0,0,0,"Fail"
585911,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
586046,"STEM","2014J","M","HE Qualification","Low(0-30%)","35-55",0,30,"N",269,-94,32,42.25,65.6666666666667,30,211,170,195,6,94,379,0,3,78,44,0,9,0,0,0,0,0,"Fail"
586047,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-100,30,61,67.5,158,588,166,241,136,138,517,0,22,95,109,0,2,0,0,0,0,0,"Fail"
586088,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,90,"N",269,-92,62,0,82.25,360,2729,1743,1548,1373,1217,1921,5,1186,199,180,47,4,0,0,0,0,0,"Pass"
586227,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-22,0,94,79,24,347,71,0,0,72,194,0,8,39,18,2,8,0,0,0,0,0,"Withdrawn"
586233,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"Y",269,-74,0,0,0,3,49,0,0,0,21,0,0,0,0,3,0,1,0,0,0,0,0,"Withdrawn"
586261,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-30,54,68,72.5,126,555,1105,893,1421,518,1838,3,1169,264,176,3,9,0,0,0,0,0,"Pass"
586497,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-29,98,86.6666666666667,98,14,381,124,134,2205,251,2166,2,7,147,36,0,5,0,0,0,0,0,"Distinction"
586550,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,120,"N",269,-79,0,78,89,12,43,0,0,0,16,24,0,0,5,6,0,1,0,0,0,0,0,"Withdrawn"
586594,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,90,"N",269,-63,82,91,89.5,112,984,560,831,1336,887,1744,1,45,199,61,0,21,0,0,0,0,0,"Pass"
586668,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-79,36,59.5,67.5,28,682,501,172,402,285,644,0,184,131,46,0,1,0,0,0,0,0,"Pass"
586762,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",269,-120,52,49.25,55.75,187,1662,1401,591,377,834,1053,0,149,336,361,1,4,0,0,0,0,0,"Pass"
586781,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-38,100,0,98,18,335,165,153,103,191,330,0,26,111,51,11,8,0,0,0,0,0,"Distinction"
586808,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",269,-92,56,89,89,19,351,526,1115,804,684,901,4,55,310,325,1,11,0,0,0,0,0,"Pass"
586838,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,30,"N",269,-125,44,80,30,5,711,106,370,259,118,338,0,796,138,54,0,4,0,0,0,0,0,"Pass"
587008,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-70,80,76,81.3333333333333,168,950,530,886,1221,574,763,0,1514,178,126,21,50,0,0,273,0,0,"Pass"
587082,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-23,0,0,82.5,0,118,50,0,1,32,77,0,0,28,14,0,4,0,0,0,0,0,"Fail"
587195,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,30,"Y",269,-102,0,69.6666666666667,81,82,909,740,3,0,223,319,7,819,130,73,3,9,0,0,19,0,0,"Withdrawn"
587244,"STEM","2014J","F","Lower Than A Level","Middle(30-60%)","35-55",0,180,"N",269,-1,28,66.75,52.5,0,558,312,260,476,263,418,3,38,137,156,2,14,0,0,0,0,0,"Fail"
587377,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"Y",269,-32,34,0,65.6666666666667,18,76,55,40,118,26,123,2,4,72,72,0,5,0,0,0,0,0,"Fail"
587391,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-149,100,98.5,99,70,526,338,379,170,378,733,2,51,119,69,0,6,0,0,0,0,0,"Distinction"
587547,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,90,"N",269,-84,0,0,0,64,25,0,0,0,19,19,0,41,4,2,0,0,0,0,0,0,0,"Withdrawn"
587550,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-15,0,0,71,19,167,109,0,0,80,97,0,19,17,22,0,1,0,0,0,0,0,"Withdrawn"
587641,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-115,0,42,59,2,146,64,0,0,34,107,0,0,17,13,0,1,0,0,0,0,0,"Fail"
587793,"STEM","2014J","F","Lower Than A Level","Middle(30-60%)","0-35",0,90,"N",269,-135,0,95.5,0,365,530,252,578,389,449,127,0,750,28,14,1,69,0,0,277,0,0,"Withdrawn"
587881,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-49,0,0,89,3,161,0,0,0,39,92,0,3,12,13,0,1,0,0,0,0,0,"Fail"
587900,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
588033,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-116,0,87.5,83,3,419,79,78,0,90,318,0,19,43,19,0,0,0,0,0,0,0,"Withdrawn"
588100,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-102,64,83.25,87.25,0,140,134,247,252,186,352,0,39,119,62,1,10,0,0,0,0,0,"Pass"
588170,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-149,0,85,71,90,361,147,249,0,101,323,0,68,83,32,2,3,0,0,0,0,0,"Withdrawn"
588178,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-115,0,89.5,88,162,1712,38,0,0,373,503,0,25,49,43,0,3,0,0,0,0,0,"Withdrawn"
588261,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,120,"N",269,-115,0,0,0,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,"Withdrawn"
588482,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-109,66,76.5,70,213,496,223,495,177,192,580,4,640,101,71,0,5,0,0,0,0,0,"Pass"
588493,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-60,0,55.3333333333333,77,16,447,417,405,75,173,536,0,268,177,12,24,5,0,0,0,0,0,"Fail"
588556,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-122,0,50,0,6,143,0,0,0,30,70,0,0,8,5,2,2,0,0,0,0,0,"Fail"
588566,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,30,"N",269,-39,0,58,79.3333333333333,4,412,49,154,0,116,359,0,2,58,21,6,18,0,0,0,0,0,"Fail"
588765,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-30,44,82.375,70.75,279,4184,803,1160,795,732,532,5,4125,173,347,7,88,0,0,479,0,0,"Pass"
588824,"STEM","2014J","F","HE Qualification","Low(0-30%)","0-35",0,60,"Y",269,-87,0,0,100,75,738,0,0,0,87,114,0,261,59,151,1,12,0,0,0,0,0,"Withdrawn"
588842,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-122,84,32,87,7,540,208,708,506,375,907,1,47,210,95,316,10,0,0,0,0,0,"Pass"
589223,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-14,0,77.5,0,29,335,247,265,142,155,175,0,454,21,20,2,40,0,0,89,0,0,"Withdrawn"
589438,"STEM","2014J","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-146,82,0,100,49,216,270,132,138,135,487,1,13,75,17,0,5,0,0,0,0,0,"Pass"
589441,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",269,-93,0,47.3333333333333,22,0,342,411,0,0,107,103,0,377,106,29,3,3,0,0,1,0,0,"Withdrawn"
589463,"STEM","2014J","F","HE Qualification","High(60-100%)","35-55",0,120,"N",269,23,82,48.5,76,0,778,800,1302,3315,426,776,6,3761,678,453,7,18,0,0,0,0,0,"Pass"
589523,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"Y",269,-143,34,59,43,4,290,276,523,1279,448,1197,4,318,275,92,0,8,0,0,0,0,0,"Fail"
589565,"STEM","2014J","F","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-53,100,94.2222222222222,97.8181818181818,503,4307,2472,2937,2037,1885,2842,31,3611,967,150,5,100,3,0,103,42,41,"Distinction"
589634,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",269,-107,88,0,82.5,132,498,246,159,177,278,360,3,194,91,45,0,3,0,0,0,0,0,"Distinction"
589723,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-102,0,0,44,2,200,0,0,0,21,122,0,43,7,4,3,2,0,0,0,0,0,"Withdrawn"
589778,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,30,"Y",269,-98,74,0,83.5,0,82,302,263,391,100,745,4,0,111,55,14,6,0,0,0,0,0,"Pass"
589782,"STEM","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-155,90,92.5,91.5,168,165,207,177,278,203,323,1,199,144,74,0,7,0,0,0,0,0,"Distinction"
590519,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-149,0,0,73.5,6,145,69,0,0,29,146,0,0,22,14,0,0,0,0,0,0,0,"Fail"
590676,"STEM","2014J","M","No Formal quals","Low(0-30%)","0-35",0,60,"N",269,-59,50,0,57,9,266,272,270,108,173,514,1,2,77,53,7,7,0,0,0,0,0,"Pass"
590886,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,90,"N",269,-53,62,68.8333333333333,0,117,342,177,175,363,405,0,0,170,148,119,46,27,16,10,0,0,0,"Withdrawn"
591083,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","35-55",0,30,"N",269,-146,28,47,54.75,535,1367,302,1458,337,266,3235,1,206,177,80,1,22,0,0,0,0,0,"Fail"
591230,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,30,"N",269,-32,66,87.25,84,126,690,438,634,614,365,1479,0,144,164,74,35,12,0,0,0,0,0,"Pass"
591593,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"Y",269,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
591733,"STEM","2014J","F","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-23,0,44,45.6666666666667,0,267,97,141,5,39,400,0,0,41,14,0,0,0,0,0,0,0,"Withdrawn"
591891,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"Y",269,-106,52,80.5,72.5,128,347,26,233,173,171,440,0,15,69,37,10,2,0,0,0,0,0,"Pass"
592124,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,30,"N",269,-29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
592310,"STEM","2014J","F","HE Qualification","Middle(30-60%)","35-55",0,30,"N",269,-95,86,96.25,87.75,110,536,389,459,632,402,941,2,278,162,60,7,17,0,0,0,0,0,"Distinction"
592338,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-150,66,75,68,69,1155,529,968,463,489,773,0,1046,225,143,7,46,0,0,130,0,0,"Pass"
592372,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,30,"N",269,-77,0,49,43.5,26,955,391,320,206,291,563,0,583,107,64,26,38,0,0,120,0,0,"Fail"
592494,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,30,"N",269,-71,76,80.5,72,38,549,791,721,2427,538,2438,2,9,278,149,0,21,0,0,0,0,0,"Pass"
592625,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",269,-44,82,81.3333333333333,67,291,414,260,11,27,112,170,1,345,172,176,1,26,0,0,0,0,0,"Pass"
592657,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","35-55",0,120,"Y",269,-34,0,0,56,471,581,0,0,0,111,638,3,164,84,25,0,15,0,0,0,0,0,"Withdrawn"
592731,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,30,"N",269,-41,0,0,99,157,1867,1023,502,0,548,1353,0,392,118,149,0,3,0,0,0,0,0,"Withdrawn"
592787,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,30,"N",269,-49,0,0,0,2,61,0,0,0,18,22,0,0,8,5,0,1,0,0,0,0,0,"Withdrawn"
592805,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,30,"N",269,-16,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
592950,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"Y",269,-98,0,0,67,51,458,0,0,0,108,205,0,131,18,10,0,4,0,0,0,0,0,"Withdrawn"
592951,"STEM","2014J","F","Lower Than A Level","Middle(30-60%)","0-35",0,120,"N",269,-46,0,0,67,0,92,0,0,0,17,65,0,4,2,1,2,1,0,0,0,0,0,"Withdrawn"
592997,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,30,"N",269,-28,36,71,52.5,0,468,820,529,290,307,965,0,560,150,92,2,18,0,0,0,0,0,"Fail"
593022,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-128,70,73.5,75.25,27,384,247,215,1227,221,1547,0,60,105,47,0,5,0,0,0,0,0,"Pass"
593607,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-59,47,58.875,48,33,351,205,130,94,173,163,0,183,138,57,0,5,0,14,28,0,0,"Withdrawn"
593657,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,30,"N",269,-42,94,92.5,93.5,71,1982,716,856,696,922,1503,0,621,417,143,9,66,0,44,243,0,0,"Distinction"
594214,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,60,"N",269,-36,0,0,56,27,347,0,0,0,117,71,0,112,24,22,0,3,0,0,0,0,0,"Withdrawn"
594319,"STEM","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,120,"N",269,-71,0,0,0,86,536,0,0,0,91,363,0,89,14,7,0,0,0,0,0,0,0,"Withdrawn"
594399,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-79,0,0,44,12,127,0,0,0,18,58,0,45,11,5,0,0,0,0,0,0,0,"Withdrawn"
594627,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-135,0,0,67,8,28,0,0,0,3,21,0,0,5,0,0,0,0,0,0,0,0,"Withdrawn"
594909,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-75,78,61.75,80.7777777777778,38,373,555,1012,1151,331,653,8,1478,363,119,1,30,0,0,21,3,1,"Pass"
595106,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-60,90,96.75,91,105,294,170,209,194,199,413,4,20,84,45,1,3,0,0,0,0,0,"Distinction"
595495,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"Y",269,-70,76,63,67.75,59,1603,398,1341,2484,838,3263,4,176,526,178,8,22,0,0,0,0,0,"Pass"
595655,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",269,-129,0,0,0,16,56,0,0,0,19,31,0,4,4,3,0,2,0,0,0,0,0,"Withdrawn"
595746,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,90,"N",269,-83,0,0,0,73,0,0,0,0,34,0,0,5,8,23,0,3,0,0,0,0,0,"Withdrawn"
595938,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,30,"N",269,-46,0,58,33,62,445,35,0,0,79,229,0,38,34,24,5,5,0,0,0,0,0,"Withdrawn"
595988,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-81,0,0,67,26,45,0,0,0,20,31,0,5,6,4,0,1,0,0,0,0,0,"Withdrawn"
596052,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,120,"Y",269,-25,0,64,64,52,465,0,0,0,61,65,1,255,46,17,5,2,0,0,34,3,0,"Withdrawn"
596245,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",269,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
596332,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-129,84,92.5,78.25,81,719,197,654,1303,236,1717,0,729,198,15,3,7,0,0,0,0,0,"Pass"
596441,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-78,0,0,11,2,120,0,0,0,16,96,0,4,4,2,0,0,0,0,0,0,0,"Withdrawn"
596620,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","0-35",0,120,"Y",269,-58,0,89.25,77,7,1307,137,0,0,272,531,0,269,78,24,0,14,12,1,0,0,0,"Withdrawn"
596711,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-49,70,85.6666666666667,90.3333333333333,1,945,172,83,35,156,940,0,20,50,55,0,3,0,0,0,0,0,"Pass"
596789,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",269,-22,0,0,0,0,73,0,0,0,13,35,0,19,1,1,0,1,0,0,0,0,0,"Withdrawn"
596812,"STEM","2014J","F","Lower Than A Level","High(60-100%)","35-55",0,90,"N",269,-30,0,0,0,16,270,0,0,0,16,19,0,239,7,3,0,2,0,0,0,0,0,"Withdrawn"
596845,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-80,76,93.25,78.25,5,327,173,132,553,205,691,3,4,77,52,0,9,0,0,0,0,0,"Pass"
596846,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",269,-73,60,61.5,77.75,8,486,181,275,168,270,313,1,26,114,40,4,3,0,0,0,0,0,"Pass"
596855,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-127,0,85,0,0,325,0,0,0,31,105,0,170,3,4,0,7,0,0,0,0,0,"Withdrawn"
596860,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,90,"N",269,-155,0,0,0,8,98,0,0,0,27,46,0,0,9,21,0,2,0,0,0,0,0,"Withdrawn"
596931,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,30,"N",269,-14,0,0,0,0,18,0,0,0,10,4,0,0,4,0,0,0,0,0,0,0,0,"Withdrawn"
596981,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-22,0,83,65.3333333333333,5,182,167,124,5,118,254,0,5,23,18,0,3,0,0,0,0,0,"Fail"
597052,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,90,"Y",269,-102,74,87.25,88.5,347,1011,748,1071,1448,401,3102,3,652,231,83,12,13,0,0,0,0,0,"Pass"
597166,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",269,-58,0,0,44,42,457,0,0,0,88,218,0,126,29,11,1,4,0,0,0,0,0,"Withdrawn"
597319,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,30,"N",269,-67,0,40,38,1,67,116,0,0,43,92,0,0,23,24,0,2,0,0,0,0,0,"Withdrawn"
597365,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-154,78,85.75,95,641,4524,1780,1061,1489,2884,1614,4,771,307,138,11,85,0,0,0,0,0,"Pass"
597433,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,-81,60,65,66,4,174,121,147,242,130,403,0,2,74,64,0,3,0,0,0,0,0,"Pass"
597436,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-100,92,0,95.25,64,924,672,758,322,359,1496,1,365,98,46,0,4,0,0,0,0,0,"Distinction"
597755,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-58,94,87,87.75,4,199,108,78,119,56,300,1,6,83,47,3,1,0,0,0,0,0,"Distinction"
597948,"STEM","2014J","M","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-51,0,0,0,92,426,0,0,0,41,124,0,332,7,2,0,1,0,0,0,0,0,"Withdrawn"
598028,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-37,0,44,44,3,528,0,0,0,76,148,0,261,26,11,6,1,0,0,0,0,0,"Withdrawn"
598102,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",269,-34,58,65.1,71,500,3144,2115,2141,1715,2073,2715,4,1506,1512,526,127,130,2,48,227,0,0,"Pass"
598299,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-113,76,83.75,73,131,554,593,889,767,648,669,1,863,140,279,3,15,0,0,0,0,0,"Pass"
598478,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","35-55",0,30,"N",269,-49,0,0,78,60,673,0,0,0,97,292,0,42,19,14,0,2,0,0,0,0,0,"Withdrawn"
598501,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-37,68,88,81.5,58,452,55,81,101,57,515,0,56,24,84,0,1,0,0,0,0,0,"Pass"
598665,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,30,"N",269,-41,100,93.6666666666667,96.6666666666667,10,533,256,264,373,146,201,0,19,70,21,10,1,0,0,0,0,0,"Pass"
598713,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-141,62,81.6666666666667,80.6363636363636,326,1184,865,1270,701,544,927,17,1985,337,102,0,36,0,0,27,21,15,"Pass"
598751,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-28,72,70,84.5,4,182,197,140,77,147,336,0,2,52,54,0,9,0,0,0,0,0,"Pass"
598887,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",269,-67,0,0,0,29,0,0,0,0,9,0,0,1,11,5,0,3,0,0,0,0,0,"Withdrawn"
598963,"STEM","2014J","M","HE Qualification","High(60-100%)","35-55",0,30,"N",269,-28,40,74.5,81.5,63,309,345,516,829,240,298,0,1233,95,83,0,6,0,0,0,0,0,"Pass"
598983,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-28,44,56.5,41,19,115,136,193,207,179,296,2,4,78,78,0,2,0,0,0,0,0,"Pass"
599084,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-9,0,0,100,0,620,34,0,0,64,421,0,122,26,4,0,2,0,0,0,0,0,"Withdrawn"
599109,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-155,68,93.75,75.25,119,647,411,271,329,454,428,2,252,187,282,0,4,0,0,0,0,0,"Pass"
599169,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"Y",269,-36,90,78,85.75,76,385,145,176,171,262,382,2,28,101,28,0,14,0,0,0,0,0,"Pass"
599176,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-100,88,95.25,97.75,99,384,405,285,641,224,1031,0,11,96,138,9,9,0,0,0,0,0,"Distinction"
